passengerId|longest_run
6352,13
6412,13
6447,13
6465,13
6468,13
6535,13
6827,13
6541,13
6758,13
6843,13
6860,13
6881,13
6903,13
7068,13
7200,13
7195,13
7327,13
7336,13
7373,13
7451,13
7463,13
7509,13
7520,13
7560,13
7544,13
7549,13
7582,13
7593,13
7601,13
7602,13
7625,13
7616,13
7638,13
7643,13
7671,13
7682,13
7706,13
7713,13
7825,13
7774,13
7814,13
7859,13
7870,13
7883,13
7951,13
8015,13
8076,13
8050,13
8089,13
8102,13
8137,13
8195,13
8288,13
8297,13
8373,13
8390,13
8446,13
8461,13
8474,13
8501,13
8714,13
8539,13
8777,13
8904,13
8979,13
8994,13
9031,13
9066,13
9294,13
9077,13
9256,13
9355,13
9356,13
9460,13
9505,13
9516,13
9601,13
9522,13
9610,13
9623,13
9649,13
9696,13
9712,13
9791,13
83,13
9992,13
9951,13
9954,13
9994,13
10016,13
10024,13
10048,13
10435,13
10227,13
10446,13
10722,13
10757,13
10975,13
11050,13
11073,13
11280,13
4054,13
11136,13
11296,13
11353,13
11528,13
12371,13
13221,13
13620,13
4059,13
13781,13
11767,13
8326,13
11095,13
8363,13
9906,13
126,13
130,13
157,13
132,13
165,13
202,13
203,13
207,13
211,13
258,13
230,13
249,13
266,13
271,13
275,13
337,13
383,13
382,13
429,13
455,13
461,13
481,13
482,13
524,13
585,13
528,13
574,13
601,13
606,13
669,13
670,13
682,13
701,13
687,13
756,13
760,13
779,13
814,13
816,13
841,13
878,13
910,13
932,13
877,13
852,13
936,13
996,13
998,13
1008,13
1004,13
1034,13
1181,13
1191,13
1214,13
1225,13
1229,13
1332,13
1308,13
1314,13
1335,13
1338,13
1368,13
1376,13
1381,13
1404,13
1383,13
1434,13
1456,13
1475,13
1476,13
1493,13
1548,13
1569,13
1599,13
1573,13
1586,13
1611,13
1616,13
1627,13
1643,13
1728,13
1654,13
1747,13
1775,13
1842,13
1850,13
1916,13
1930,13
2032,13
1946,13
1950,13
2079,13
2088,13
2106,13
2119,13
2138,13
2274,13
2272,13
2279,13
2306,13
2336,13
2358,13
2379,13
2400,13
2530,13
2546,13
2554,13
2490,13
2573,13
2575,13
2581,13
2588,13
2651,13
47,12
80,12
184,12
95,12
247,12
255,12
281,12
195,12
283,12
298,12
316,12
352,12
411,12
358,12
419,12
431,12
469,12
471,12
490,12
497,12
556,12
534,12
546,12
557,12
594,12
620,12
625,12
636,12
681,12
680,12
696,12
724,12
740,12
745,12
773,12
794,12
827,12
857,12
831,12
854,12
864,12
866,12
896,12
901,12
930,12
918,12
937,12
952,12
994,12
1002,12
1053,12
1066,12
1083,12
1070,12
1075,12
1085,12
1096,12
1106,12
1112,12
1151,12
1163,12
1154,12
1177,12
1183,12
1186,12
1204,12
1211,12
1253,12
1287,12
1293,12
1323,12
1269,12
1257,12
1268,12
1369,12
1388,12
1419,12
1399,12
1428,12
1432,12
1436,12
1499,12
1504,12
1507,12
1531,12
1525,12
1528,12
1545,12
1554,12
1555,12
1622,12
1624,12
1652,12
1631,12
1656,12
1670,12
1692,12
1703,12
1752,12
1753,12
1779,12
1801,12
1794,12
1796,12
1819,12
1829,12
1831,12
1860,12
1884,12
1863,12
1900,12
1903,12
1904,12
1954,12
1975,12
1982,12
2108,12
2004,12
2082,12
2156,12
2159,12
2174,12
2177,12
2181,12
2294,12
2204,12
2333,12
2345,12
2387,12
2401,12
2450,12
2492,12
2534,12
2536,12
2548,12
2527,12
2559,12
2561,12
2567,12
2569,12
2578,12
2571,12
2600,12
2655,12
2667,12
2699,12
2701,12
2712,12
2745,12
2732,12
2743,12
2760,12
2767,12
2768,12
2816,12
2825,12
2886,12
2844,12
2887,12
2905,12
2935,12
2974,12
2988,12
3016,12
3021,12
3052,12
3024,12
3046,12
3064,12
3112,12
3151,12
3177,12
3198,12
3186,12
3208,12
3230,12
3233,12
3253,12
3260,12
3295,12
3368,12
3298,12
3299,12
3477,12
3488,12
3490,12
3512,12
3526,12
3565,12
3544,12
3607,12
3612,12
3635,12
3650,12
3666,12
3672,12
3680,12
3688,12
3694,12
3679,12
3676,12
3713,12
3784,12
3807,12
3862,12
3861,12
3888,12
3894,12
3902,12
3914,12
3928,12
3931,12
3953,12
3935,12
3942,12
3977,12
3992,12
4008,12
4011,12
4042,12
4047,12
4044,12
4063,12
4066,12
4083,12
4112,12
4113,12
4121,12
4130,12
4161,12
4148,12
4157,12
4184,12
4203,12
4215,12
4226,12
4241,12
4227,12
4268,12
4272,12
4288,12
4292,12
4321,12
4330,12
4387,12
4344,12
4363,12
4391,12
4420,12
4435,12
4450,12
4453,12
4484,12
4459,12
4526,12
4550,12
4562,12
4609,12
4623,12
4659,12
4673,12
4674,12
4685,12
4663,12
4690,12
4696,12
4713,12
4739,12
4846,12
4811,12
4871,12
4941,12
4967,12
4988,12
5021,12
5027,12
5084,12
5042,12
5082,12
5166,12
5201,12
5204,12
5238,12
5275,12
5342,12
5313,12
5352,12
5383,12
5393,12
5401,12
5404,12
5410,12
5420,12
5434,12
5430,12
5431,12
5436,12
5446,12
5448,12
5451,12
5510,12
5489,12
5545,12
5564,12
5606,12
5630,12
5696,12
5710,12
5744,12
5723,12
5742,12
5754,12
5765,12
5789,12
5792,12
5842,12
5920,12
5869,12
5925,12
5941,12
5966,12
5991,12
6010,12
6017,12
6086,12
6088,12
6099,12
6085,12
6071,12
6205,12
6326,12
6323,12
6369,12
6372,12
6437,12
6444,12
6512,12
6560,12
6759,12
6652,12
6752,12
6764,12
6783,12
6803,12
6824,12
6832,12
6847,12
6836,12
6855,12
6865,12
6870,12
6915,12
6956,12
6994,12
7059,12
7172,12
7064,12
7111,12
7180,12
7185,12
7194,12
7350,12
7538,12
7381,12
7563,12
7585,12
7603,12
7618,12
7620,12
7629,12
7668,12
7653,12
7662,12
7724,12
7768,12
7793,12
7813,12
7822,12
7874,12
7850,12
7890,12
7896,12
8010,12
8030,12
8101,12
8128,12
8189,12
8196,12
8229,12
8149,12
8238,12
8262,12
8277,12
8295,12
8399,12
8368,12
8427,12
8450,12
8471,12
8548,12
8596,12
8621,12
8754,12
8671,12
8736,12
8775,12
8782,12
8810,12
8961,12
8965,12
9026,12
9000,12
9035,12
9068,12
9114,12
9238,12
9247,12
9271,12
9321,12
9385,12
9359,12
9383,12
9386,12
9400,12
9493,12
9562,12
9634,12
9619,12
9660,12
9661,12
9834,12
9862,12
9904,12
9969,12
10023,12
9988,12
10017,12
10086,12
10267,12
10334,12
10357,12
10371,12
10447,12
10398,12
10458,12
10465,12
10484,12
10512,12
10559,12
10573,12
10685,12
10697,12
10716,12
10740,12
10753,12
10762,12
10784,12
10778,12
10837,12
10908,12
10909,12
10937,12
11035,12
11041,12
11180,12
11046,12
11126,12
11211,12
11225,12
11275,12
11276,12
11300,12
11359,12
11332,12
11416,12
11472,12
11478,12
11548,12
11812,12
11871,12
12204,12
10616,12
12144,12
12210,12
12841,12
13731,12
13819,12
7809,12
11885,12
9495,12
9721,12
12088,12
10479,12
5759,12
9985,12
6056,12
10576,12
6019,12
23,12
4235,11
4746,11
5426,11
6033,11
6893,11
7733,11
8721,11
9465,11
10104,11
5996,11
3994,11
4002,11
4017,11
4023,11
4027,11
4046,11
4035,11
4052,11
4058,11
4088,11
4153,11
4179,11
4204,11
4270,11
4249,11
4260,11
4278,11
4318,11
4331,11
4338,11
4362,11
4351,11
4370,11
4371,11
4400,11
4440,11
4460,11
4476,11
4556,11
4529,11
4534,11
4563,11
4565,11
4567,11
4569,11
4576,11
4601,11
4590,11
4620,11
4634,11
4665,11
4670,11
4695,11
4711,11
4749,11
4765,11
4722,11
4820,11
4845,11
4862,11
4872,11
4916,11
4899,11
4925,11
4932,11
4946,11
4981,11
5005,11
5046,11
5060,11
5047,11
5054,11
5072,11
5093,11
5100,11
5161,11
5209,11
5237,11
5233,11
5240,11
5328,11
5354,11
5368,11
5406,11
5421,11
5443,11
5432,11
5440,11
5465,11
5471,11
5478,11
5490,11
5549,11
5494,11
5553,11
5572,11
5594,11
5605,11
5635,11
5644,11
5683,11
5661,11
5681,11
5684,11
5693,11
5720,11
5721,11
5725,11
5767,11
5746,11
5775,11
5779,11
5858,11
5954,11
5956,11
5963,11
6041,11
6061,11
6024,11
6013,11
6138,11
6069,11
6159,11
6181,11
6256,11
6294,11
6308,11
6317,11
6456,11
6347,11
6453,11
6458,11
6459,11
6503,11
6507,11
6515,11
6529,11
6522,11
6571,11
6658,11
6701,11
6800,11
6816,11
6833,11
6929,11
6896,11
6898,11
6932,11
6960,11
6975,11
7020,11
7026,11
7023,11
7122,11
7138,11
7139,11
7148,11
7163,11
7166,11
7349,11
7175,11
7307,11
7384,11
7395,11
7417,11
7477,11
7511,11
7559,11
7542,11
7571,11
7612,11
7635,11
7652,11
7657,11
7703,11
7818,11
7827,11
7711,11
7862,11
7948,11
7956,11
7986,11
8013,11
8004,11
8020,11
8078,11
8127,11
8146,11
8211,11
8223,11
8256,11
8240,11
8246,11
8257,11
8307,11
8316,11
8327,11
8336,11
8365,11
8351,11
8386,11
8387,11
8463,11
8515,11
8584,11
8662,11
8751,11
8746,11
8749,11
8801,11
8823,11
8826,11
8833,11
8885,11
8837,11
8912,11
8920,11
8927,11
8958,11
8964,11
8995,11
9050,11
9014,11
9049,11
9053,11
9059,11
9083,11
9097,11
9157,11
9188,11
9179,11
9239,11
9305,11
9309,11
9345,11
9357,11
9380,11
9472,11
9476,11
9433,11
9539,11
9600,11
9636,11
9704,11
9653,11
9707,11
9738,11
9742,11
9744,11
9757,11
9779,11
9833,11
9816,11
9824,11
9858,11
9864,11
9867,11
9874,11
9919,11
9942,11
9922,11
9974,11
9978,11
9980,11
9989,11
10022,11
10034,11
10203,11
10115,11
10179,11
10368,11
10377,11
10432,11
10455,11
10482,11
10460,11
10486,11
10494,11
10509,11
10523,11
10525,11
10597,11
10727,11
10620,11
10684,11
10728,11
10760,11
10798,11
10802,11
10945,11
11026,11
10989,11
11059,11
11066,11
11074,11
11099,11
11142,11
11171,11
11193,11
11272,11
11273,11
11282,11
11324,11
11326,11
11559,11
11396,11
11593,11
11594,11
11687,11
11823,11
11897,11
11917,11
12358,11
9421,11
12146,11
12497,11
12516,11
12551,11
12552,11
12578,11
13215,11
11175,11
6242,11
6778,11
11192,11
11889,11
11954,11
12600,11
5995,11
5982,11
17,11
86,11
98,11
109,11
103,11
121,11
141,11
148,11
154,11
163,11
188,11
183,11
191,11
204,11
218,11
222,11
232,11
233,11
242,11
320,11
324,11
234,11
349,11
371,11
374,11
378,11
400,11
384,11
418,11
421,11
430,11
438,11
439,11
507,11
515,11
511,11
512,11
517,11
554,11
565,11
570,11
582,11
614,11
602,11
633,11
657,11
672,11
675,11
692,11
697,11
698,11
719,11
716,11
718,11
727,11
732,11
735,11
738,11
746,11
741,11
755,11
757,11
758,11
768,11
783,11
795,11
822,11
803,11
811,11
843,11
848,11
853,11
855,11
876,11
917,11
915,11
919,11
949,11
997,11
1021,11
1042,11
1058,11
1160,11
1167,11
1169,11
1134,11
1079,11
1126,11
1173,11
1182,11
1232,11
1223,11
1266,11
1283,11
1322,11
1326,11
1330,11
1341,11
1406,11
1391,11
1392,11
1420,11
1438,11
1466,11
1467,11
1470,11
1524,11
1491,11
1558,11
1617,11
1626,11
1635,11
1649,11
1668,11
1700,11
1742,11
1723,11
1737,11
1789,11
1790,11
1791,11
1808,11
1817,11
1812,11
1825,11
1827,11
1836,11
1837,11
1933,11
1961,11
1994,11
1977,11
1988,11
2046,11
2054,11
2064,11
2101,11
2105,11
2125,11
2123,11
2158,11
2160,11
2173,11
2216,11
2233,11
2244,11
2322,11
2326,11
2425,11
2310,11
2459,11
2463,11
2497,11
2498,11
2514,11
2508,11
2516,11
2521,11
2522,11
2570,11
2580,11
2620,11
2725,11
2674,11
2676,11
2783,11
2793,11
2811,11
2862,11
2870,11
2959,11
2906,11
2964,11
2967,11
2973,11
3015,11
3041,11
3089,11
3104,11
3145,11
3105,11
3119,11
3147,11
3154,11
3176,11
3188,11
3209,11
3197,11
3216,11
3223,11
3239,11
3243,11
3246,11
3290,11
3302,11
3293,11
3301,11
3316,11
3322,11
3330,11
3348,11
3357,11
3404,11
3402,11
3421,11
3440,11
3466,11
3533,11
3547,11
3549,11
3572,11
3597,11
3624,11
3569,11
3553,11
3632,11
3689,11
3734,11
3742,11
3737,11
3754,11
3777,11
3887,11
3896,11
3901,11
3903,11
3941,11
3921,11
3923,11
58,10
134,10
536,10
875,10
1357,10
1833,10
2199,10
2568,10
2985,10
3486,10
3947,10
4269,10
4761,10
5312,10
5886,10
6350,10
6986,10
7710,10
8169,10
8656,10
9146,10
9973,10
10702,10
11587,10
110,10
111,10
129,10
167,10
172,10
182,10
186,10
231,10
212,10
243,10
245,10
246,10
256,10
285,10
292,10
318,10
293,10
296,10
331,10
343,10
351,10
370,10
379,10
448,10
394,10
449,10
452,10
465,10
467,10
484,10
489,10
548,10
558,10
521,10
501,10
505,10
560,10
564,10
584,10
568,10
588,10
590,10
607,10
629,10
663,10
666,10
695,10
679,10
689,10
700,10
708,10
739,10
749,10
805,10
815,10
812,10
828,10
829,10
839,10
856,10
869,10
870,10
933,10
899,10
911,10
935,10
951,10
959,10
966,10
989,10
970,10
1001,10
1016,10
1031,10
1080,10
1082,10
1086,10
1128,10
1095,10
1115,10
1149,10
1152,10
1162,10
1205,10
1209,10
1244,10
1228,10
1267,10
1273,10
1294,10
1302,10
1317,10
1319,10
1359,10
1362,10
1329,10
1431,10
1446,10
1462,10
1474,10
1490,10
1487,10
1500,10
1537,10
1540,10
1568,10
1572,10
1575,10
1609,10
1592,10
1597,10
1619,10
1620,10
1638,10
1639,10
1682,10
1701,10
1698,10
1712,10
1726,10
1788,10
1816,10
1823,10
1824,10
1882,10
1844,10
1858,10
1883,10
1889,10
1898,10
1914,10
1947,10
1942,10
1956,10
1984,10
1987,10
1998,10
2002,10
2012,10
2035,10
2024,10
2031,10
2036,10
2043,10
2092,10
2109,10
2112,10
2128,10
2127,10
2136,10
2171,10
2175,10
2180,10
2184,10
2186,10
2206,10
2214,10
2192,10
2190,10
2221,10
2223,10
2269,10
2354,10
2334,10
2390,10
2392,10
2410,10
2415,10
2427,10
2441,10
2447,10
2443,10
2444,10
2453,10
2460,10
2462,10
2467,10
2484,10
2489,10
2487,10
2502,10
2512,10
2519,10
2526,10
2528,10
2539,10
2608,10
2576,10
2592,10
2614,10
2628,10
2631,10
2645,10
2662,10
2660,10
2673,10
2692,10
2697,10
2700,10
2708,10
2710,10
2752,10
2718,10
2746,10
2769,10
2781,10
2788,10
2795,10
2824,10
2859,10
2856,10
2875,10
2879,10
2904,10
2932,10
2945,10
2946,10
2987,10
2992,10
2983,10
3019,10
3025,10
3028,10
3067,10
3109,10
3087,10
3116,10
3122,10
3124,10
3162,10
3172,10
3199,10
3218,10
3206,10
3214,10
3234,10
3245,10
3251,10
3261,10
3269,10
3345,10
3291,10
3382,10
3399,10
3403,10
3407,10
3431,10
3475,10
3546,10
3506,10
3513,10
3558,10
3575,10
3578,10
3586,10
3599,10
3595,10
3610,10
3616,10
3626,10
3634,10
3636,10
3648,10
3653,10
3649,10
3651,10
3658,10
3691,10
3706,10
3720,10
3738,10
3755,10
3752,10
3772,10
3805,10
3806,10
3814,10
3815,10
3823,10
3948,10
3950,10
3910,10
3849,10
3867,10
3956,10
3964,10
3957,10
3968,10
3974,10
3985,10
3989,10
4031,10
4071,10
4137,10
4085,10
4087,10
4139,10
4143,10
4154,10
4162,10
4168,10
4191,10
4171,10
4194,10
4198,10
4199,10
4234,10
4251,10
4261,10
4313,10
4299,10
4309,10
4322,10
4324,10
4359,10
4402,10
4417,10
4415,10
4424,10
4431,10
4439,10
4445,10
4454,10
4463,10
4482,10
4464,10
4467,10
4488,10
4494,10
4536,10
4539,10
4575,10
4603,10
4584,10
4626,10
4651,10
4655,10
4672,10
4707,10
4715,10
4771,10
4786,10
4745,10
4803,10
4881,10
4911,10
4930,10
4953,10
4944,10
4968,10
4980,10
5025,10
5030,10
5051,10
5058,10
5112,10
5069,10
5074,10
5118,10
5126,10
5132,10
5139,10
5143,10
5180,10
5171,10
5183,10
5207,10
5219,10
5231,10
5249,10
5283,10
5375,10
5314,10
5318,10
5376,10
5396,10
5402,10
5409,10
5455,10
5439,10
5457,10
5463,10
5466,10
5476,10
5480,10
5483,10
5508,10
5486,10
5500,10
5560,10
5574,10
5628,10
5648,10
5665,10
5706,10
5692,10
5714,10
5724,10
5731,10
5761,10
5766,10
5788,10
5894,10
5911,10
5841,10
5797,10
5923,10
5957,10
5964,10
5989,10
5979,10
5992,10
5993,10
5998,10
6011,10
6014,10
6040,10
6070,10
6045,10
6053,10
6077,10
6102,10
6112,10
6120,10
6121,10
6235,10
6180,10
6251,10
6299,10
6304,10
6335,10
6338,10
6342,10
6414,10
6388,10
6396,10
6431,10
6438,10
6478,10
6486,10
6521,10
6501,10
6553,10
6579,10
6589,10
6678,10
6711,10
6737,10
6802,10
6745,10
6750,10
6812,10
6814,10
6815,10
6866,10
6899,10
6912,10
6904,10
6923,10
6927,10
6931,10
6936,10
6976,10
6981,10
6993,10
7007,10
6985,10
7043,10
7094,10
7099,10
7110,10
7392,10
7326,10
7398,10
7430,10
7447,10
7506,10
7510,10
7530,10
7545,10
7533,10
7539,10
7555,10
7556,10
7558,10
7580,10
7595,10
7626,10
7623,10
7645,10
7654,10
7660,10
7667,10
7670,10
7700,10
7725,10
7712,10
7718,10
7741,10
7753,10
7756,10
7772,10
7784,10
7777,10
7792,10
7800,10
7831,10
7833,10
7840,10
7842,10
7881,10
7854,10
7860,10
7894,10
7900,10
7924,10
7934,10
7938,10
7987,10
7950,10
7998,10
8006,10
8035,10
8042,10
8088,10
8091,10
8200,10
8202,10
8160,10
8119,10
8230,10
8233,10
8237,10
8234,10
8252,10
8253,10
8261,10
8268,10
8273,10
8276,10
8349,10
8284,10
8294,10
8381,10
8465,10
8466,10
8517,10
8519,10
8553,10
8545,10
8557,10
8581,10
8589,10
8614,10
8642,10
8645,10
8733,10
8659,10
8698,10
8747,10
8752,10
8767,10
8822,10
8836,10
8835,10
8838,10
8851,10
8867,10
8909,10
8919,10
8945,10
8977,10
8960,10
8963,10
8983,10
9002,10
9010,10
9030,10
